start_time,open,high,low,close,volume
1640995200000,46216.93,47990.0,32917.17,38466.9,1279407.465721
1643673600000,38466.9,45821.0,34322.28,43160.0,1253514.21906
1646092800000,43160.0,48189.84,37155.0,45510.34,1501398.79591
1648771200000,45510.35,47444.11,37578.2,37630.8,1267655.68178
1651363200000,37630.8,40023.77,26700.0,31801.04,2387839.680804
1654041600000,31801.05,31982.97,17622.0,19942.21,2816058.473226
1656633600000,19942.21,24668.0,18781.0,23293.32,4983278.5881
1659312000000,23296.36,25211.32,19520.0,20050.02,5692462.41571
1661990400000,20048.44,22799.0,18125.98,19422.61,9838930.53657
1664582400000,19422.61,21085.0,18190.0,20490.74,7499121.81542
1667260800000,20490.74,21480.65,15476.0,17163.64,9127693.509065
1669852800000,17165.53,18387.95,16256.3,16542.4,5803833.88187
1672531200000,16541.77,23960.54,16499.01,23125.13,7977028.87801
1675209600000,23125.13,25250.0,21351.07,23141.57,8642691.27165
1677628800000,23141.57,29184.68,19549.09,28465.36,9516189.35846
1680307200000,28465.36,31000.0,26942.82,29233.21,1626745.5585
1682899200000,29233.2,29820.0,25811.46,27210.35,1302000.49221
1685577600000,27210.36,31431.94,24800.0,30472.0,1387207.48275
1688169600000,30471.99,31804.2,28861.9,29232.25,925773.81731
1690848000000,29232.26,30244.0,25166.0,25940.78,1025866.55023
1693526400000,25940.77,27483.57,24901.0,26962.56,809329.04893
1696118400000,26962.57,35280.0,26538.66,34639.77,1141403.6799
1698796800000,34639.78,38450.0,34097.39,37723.96,1055690.59638
1701388800000,37723.97,44700.0,37615.86,42283.58,1195409.976
1704067200000,42283.58,48969.48,38555.0,42580.0,1403408.84978
1706745600000,42580.0,64000.0,41884.28,61130.98,1206112.69545
1709251200000,61130.99,73777.0,59005.0,71280.01,1706807.381342
1711929600000,71280.0,72797.99,59191.6,60672.0,1201500.95852
1714521600000,60672.01,71979.0,56552.82,67540.01,945031.04072
1717200000000,67540.01,71997.02,58402.0,62772.01,696818.18818
1719792000000,62772.01,70079.99,53485.93,64628.0,908004.33426
1722470400000,64628.01,65659.78,49000.0,58973.99,1010291.47396
1725148800000,58974.0,66498.0,52550.0,63327.59,734117.07575
1727740800000,63327.6,73620.12,58946.0,70292.01,756010.86343
1730419200000,70292.01,99588.01,66835.0,96407.99,1343559.242196
1733011200000,96407.99,108353.0,90500.0,93576.0,1019450.065773
1735689600000,93576.0,109588.0,89256.69,102429.56,864534.738322
1738368000000,102429.56,102783.71,78258.52,84349.94,810850.1813
1740787200000,84349.95,95000.0,76606.0,82550.01,845293.53101
1743465600000,82550.0,88500.0,74508.0,85756.35,491856.38213
